0.00000,0.561059E-3,0.108313E-2,0.169442E-7,0.790418E-3,0.00000,0.150523E-2,0.249660E-4,0.267332E-5,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.239586E-4,0.268191E-3,0.307332E-2,0.564370E-3,0.153580E-4,0.571726E-4,0.225342E-4,0.153219E-2,0.852971E-3,0.00000,0.00000
0.192528E-3,0.00000,0.226644E-2,0.173873E-2,0.451603E-7,0.392979E-3,0.125008E-2,0.661035E-3,0.291620E-3,0.00000,0.00000
0.490032E-3,0.113585E-2,0.175205E-2,0.920718E-3,0.00000,0.00000,0.351992E-7,0.181366E-2,0.606887E-3,0.00000,0.00000
0.00000,0.00000,0.119865E-2,0.00000,0.149355E-2,0.889623E-3,0.433755E-3,0.166508E-4,0.284681E-5,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.111210E-1,0.211939E-2,0.289487E-1,0.00000,0.00000,0.00000,0.00000,0.137978E-1,0.173965E-1,0.00000,0.00000
0.961619E-3,0.445460E-5,0.799441E-3,0.00000,0.460046E-6,0.144933E-4,0.00000,0.509283E-3,0.932581E-3,0.00000,0.00000
0.00000,0.00000,0.321903E-3,0.101716E-2,0.118876E-2,0.773569E-3,0.822599E-3,0.402461E-4,0.00000,0.00000,0.00000
0.00000,0.111674E-1,0.107849E-2,0.00000,0.178132E-1,0.693041E-2,0.120397E-2,0.288063E-2,0.00000,0.00000,0.00000
0.00000,0.00000,0.206622E-2,0.148600E-2,0.105075E-2,0.100505E-2,0.151669E-2,0.165398E-3,0.436830E-5,0.00000,0.00000
0.211198E-6,0.00000,0.100313E-2,0.00000,0.310454E-2,0.955657E-3,0.172446E-2,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.203431E-2,0.280706E-2,0.00000,0.633967E-3,0.129362E-2,0.991502E-3,0.276109E-5,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.156261E-2,0.112861E-2,0.999751E-3,0.146459E-3,0.00000,0.860348E-6,0.00000,0.150136E-2,0.114269E-2,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.815671E-4,0.258805E-3,0.204000E-2,0.272814E-3,0.157984E-3,0.109997E-3,0.660988E-4,0.964529E-3,0.600904E-3,0.00000,0.00000
0.242243E-3,0.00000,0.584948E-3,0.228673E-2,0.314203E-2,0.191775E-2,0.158173E-2,0.796566E-7,0.00000,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
