0.529337E-5,0.537953E-3,0.360485E-3,0.00000,0.00000,0.138125E-2,0.00000,0.00000,0.983211E-3,0.00000,0.428496E-5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.132477E-2,0.651122E-3,0.00000,0.00000,0.198321E-2,0.00000,0.00000,0.443817E-2,0.00000,0.150810E-5
0.104236E-4,0.00000,0.140172E-2,0.00000,0.00000,0.138911E-2,0.00000,0.00000,0.257223E-2,0.00000,0.00000
0.00000,0.111272E-2,0.106536E-2,0.329928E-3,0.00000,0.231379E-2,0.00000,0.00000,0.379572E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.478899E-3,0.00000,0.224700E-7,0.546937E-3,0.00000,0.259043E-2,0.00000,0.00000,0.490074E-3,0.00000,0.473181E-3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.939125E-3,0.595517E-3,0.00000,0.148017E-2,0.00000,0.00000,0.920638E-3,0.00000,0.202825E-5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.133383E-2,0.152208E-2,0.149668E-2,0.00000,0.209497E-2,0.00000,0.00000,0.144741E-2,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.250510E-2,0.00000,0.00000,0.00000,0.00000,0.221482E-2,0.00000,0.00000,0.338618E-3,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.563872E-3,0.146451E-3,0.491836E-3,0.00000,0.215940E-2,0.00000,0.00000,0.998573E-3,0.00000,0.804428E-3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.178014E-3,0.233329E-3,0.00000,0.244474E-2,0.00000,0.00000,0.384557E-2,0.00000,0.784667E-3
0.00000,0.289161E-5,0.266519E-5,0.00000,0.00000,0.235169E-2,0.00000,0.00000,0.629940E-2,0.00000,0.970375E-3
0.00000,0.00000,0.153983E-2,0.265425E-5,0.00000,0.180697E-2,0.00000,0.00000,0.321783E-3,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.194725E-1,0.00000,0.00000,0.00000,0.00000,0.260251E-1,0.00000,0.00000,0.00000,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.554271E-2,0.00000,0.00000,0.420538E-2,0.00000,0.00000,0.729776E-2,0.00000,0.00000
0.128181E-2,0.192331E-2,0.988018E-3,0.391521E-3,0.00000,0.423351E-2,0.00000,0.00000,0.244469E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.386867E-2,0.150672E-5,0.00000,0.00000,0.351070E-2,0.00000,0.00000,0.101742E-1,0.00000,0.367724E-5
0.00000,0.00000,0.00000,0.155893E-2,0.00000,0.728894E-2,0.00000,0.00000,0.214079E-1,0.00000,0.328845E-2
0.00000,0.780626E-2,0.859565E-3,0.00000,0.00000,0.880982E-2,0.00000,0.00000,0.869398E-2,0.00000,0.00000
0.00000,0.239339E-2,0.150196E-2,0.224968E-2,0.00000,0.464847E-2,0.00000,0.00000,0.575846E-2,0.00000,0.219482E-5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.215289E-4,0.00000,0.161877E-4,0.354847E-7,0.00000,0.198059E-2,0.00000,0.00000,0.235219E-2,0.00000,0.684790E-3
0.128392E-7,0.165559E-4,0.00000,0.00000,0.00000,0.247819E-2,0.00000,0.00000,0.283763E-2,0.00000,0.795637E-3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.137045E-3,0.00000,0.551833E-2,0.00000,0.00000,0.463376E-2,0.00000,0.00000,0.464822E-2,0.00000,0.00000
0.202000E-3,0.00000,0.148360E-2,0.00000,0.00000,0.151403E-2,0.00000,0.00000,0.292783E-2,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.337200E-4,0.950245E-3,0.00000,0.491493E-2,0.00000,0.00000,0.586016E-2,0.00000,0.173493E-2
0.115989E-3,0.131397E-2,0.153664E-6,0.00000,0.00000,0.251254E-2,0.00000,0.00000,0.459778E-2,0.00000,0.147834E-3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.119633E-1,0.641422E-2,0.00000,0.122475E-1,0.00000,0.00000,0.729792E-2,0.00000,0.00000
0.00000,0.150632E-6,0.152092E-2,0.703099E-4,0.00000,0.165427E-2,0.00000,0.00000,0.163976E-2,0.00000,0.00000
0.00000,0.138536E-2,0.212471E-2,0.00000,0.00000,0.282068E-2,0.00000,0.00000,0.783357E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.582902E-2,0.246373E-2,0.00000,0.00000,0.858685E-2,0.00000,0.00000,0.394524E-2,0.00000,0.00000
0.00000,0.732413E-4,0.00000,0.181811E-3,0.00000,0.281161E-2,0.00000,0.00000,0.231842E-2,0.00000,0.837196E-3
0.00000,0.00000,0.275477E-2,0.457478E-3,0.00000,0.255613E-2,0.00000,0.00000,0.367228E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.363403E-3,0.202420E-5,0.782828E-3,0.122482E-7,0.00000,0.112664E-2,0.00000,0.00000,0.216087E-2,0.00000,0.452415E-5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.237267E-3,0.430587E-2,0.00000,0.00000,0.00000,0.523945E-2,0.00000,0.00000,0.208044E-2,0.00000,0.00000
0.00000,0.00000,0.629254E-2,0.00000,0.00000,0.839991E-2,0.00000,0.00000,0.00000,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.497723E-2,0.00000,0.00000,0.407812E-2,0.00000,0.00000,0.502026E-2,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.189166E-2,0.282918E-3,0.00000,0.00000,0.259444E-2,0.00000,0.00000,0.409029E-2,0.00000,0.454624E-6
0.00000,0.272496E-2,0.522738E-4,0.00000,0.00000,0.313244E-2,0.00000,0.00000,0.380205E-2,0.00000,0.185352E-7
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.234054E-4,0.00000,0.531571E-7,0.00000,0.00000,0.157426E-2,0.00000,0.00000,0.00000,0.337034E-5,0.108868E-4
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.479807E-3,0.00000,0.00000,0.500476E-3,0.00000,0.299617E-2,0.00000,0.00000,0.643117E-2,0.00000,0.101839E-2
0.422719E-2,0.104910E-2,0.00000,0.00000,0.00000,0.193107E-6,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.414368E-2,0.375748E-2,0.00000,0.00000,0.643962E-2,0.00000,0.00000,0.139284E-1,0.00000,0.00000
0.176450E-5,0.354730E-3,0.632356E-6,0.956909E-4,0.00000,0.252746E-2,0.00000,0.00000,0.295305E-2,0.00000,0.709500E-3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.163690E-1,0.00000,0.556278E-2,0.00000,0.192555E-1,0.00000,0.00000,0.370846E-1,0.00000,0.113995E-2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.424289E-4,0.00000,0.00000,0.846463E-3,0.00000,0.468255E-2,0.00000,0.00000,0.583832E-2,0.00000,0.166117E-2
0.00000,0.00000,0.615882E-7,0.802997E-3,0.00000,0.458403E-2,0.00000,0.00000,0.458316E-2,0.00000,0.158304E-2
0.155005E-2,0.710346E-3,0.255458E-2,0.00000,0.00000,0.329976E-2,0.00000,0.00000,0.918146E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.153432E-2,0.124552E-2,0.150181E-2,0.153232E-2,0.00000,0.370816E-2,0.00000,0.00000,0.870888E-2,0.00000,0.00000
0.00000,0.262879E-2,0.416523E-2,0.247651E-3,0.00000,0.513312E-2,0.00000,0.00000,0.143789E-1,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.00000,0.258499E-2,0.00000,0.994967E-2,0.00000,0.00000,0.145168E-1,0.00000,0.376576E-2
0.00000,0.00000,0.273662E-2,0.321773E-2,0.00000,0.289843E-2,0.00000,0.00000,0.124074E-1,0.00000,0.141329E-3
0.00000,0.142491E-2,0.438490E-6,0.00000,0.00000,0.478991E-2,0.00000,0.00000,0.00000,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.00000,0.146293E-2,0.00000,0.478701E-2,0.00000,0.00000,0.228872E-2,0.00000,0.157828E-2
0.270168E-3,0.00000,0.230779E-2,0.00000,0.00000,0.201428E-2,0.00000,0.00000,0.485705E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.268738E-2,0.388452E-3,0.00000,0.00000,0.00000,0.256715E-2,0.00000,0.00000,0.186321E-2,0.00000,0.00000
