0.00000,0.107749E-2,0.946130E-3,0.00000,0.00000,0.660753E-3,0.00000,0.875071E-3,0.367342E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.596872E-3,0.186994E-2,0.205280E-6,0.00000,0.824159E-3,0.00000,0.844195E-3,0.354075E-2,0.00000,0.00000
0.559481E-3,0.328105E-4,0.979164E-3,0.954754E-3,0.00000,0.424410E-3,0.00000,0.120316E-3,0.165550E-2,0.00000,0.00000
0.00000,0.128945E-2,0.153106E-2,0.712135E-3,0.00000,0.781415E-3,0.00000,0.920692E-3,0.462195E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.189010E-2,0.927876E-3,0.193350E-2,0.534248E-4,0.00000,0.414097E-3,0.00000,0.00000,0.359792E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.205911E-2,0.366466E-3,0.00000,0.881986E-3,0.00000,0.763845E-3,0.285616E-2,0.00000,0.00000
0.152407E-2,0.367017E-2,0.371152E-2,0.928525E-2,0.00000,0.829875E-3,0.00000,0.270116E-6,0.110722E-1,0.00000,0.00000
0.00000,0.00000,0.199265E-2,0.119952E-2,0.00000,0.238912E-3,0.192915E-7,0.363547E-5,0.210791E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.748541E-5,0.134391E-2,0.237016E-2,0.00000,0.516023E-3,0.262735E-4,0.288365E-3,0.237380E-2,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.128219E-2,0.384397E-3,0.248613E-4,0.00000,0.00000,0.769953E-3,0.00000,0.514071E-3,0.175269E-2,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.535915E-3,0.276199E-2,0.613386E-4,0.00000,0.119663E-2,0.00000,0.116362E-2,0.449771E-2,0.00000,0.00000
0.169607E-6,0.520295E-5,0.00000,0.180110E-2,0.00000,0.668750E-3,0.00000,0.530690E-3,0.355385E-2,0.873316E-3,0.337408E-3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.304765E-3,0.00000,0.721017E-3,0.190180E-2,0.00000,0.754594E-3,0.00000,0.611801E-3,0.237412E-2,0.00000,0.172162E-4
0.102991E-2,0.409607E-5,0.182001E-2,0.217065E-2,0.00000,0.376606E-3,0.00000,0.111672E-7,0.282884E-2,0.00000,0.00000
0.00000,0.00000,0.655525E-2,0.00000,0.00000,0.274367E-2,0.00000,0.245310E-2,0.805240E-2,0.00000,0.00000
0.00000,0.00000,0.00000,0.480828E-2,0.00000,0.157577E-2,0.00000,0.113228E-2,0.867549E-2,0.243149E-2,0.110315E-2
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.266459E-3,0.154174E-2,0.938289E-3,0.270740E-3,0.00000,0.136412E-6,0.00000,0.202474E-4,0.320407E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.452700E-2,0.600729E-2,0.140409E-2,0.00000,0.733647E-3,0.00000,0.544463E-3,0.113255E-1,0.00000,0.00000
0.00000,0.00000,0.214139E-1,0.660928E-2,0.00000,0.686757E-2,0.00000,0.485719E-2,0.230389E-1,0.00000,0.00000
0.00000,0.257747E-7,0.00000,0.221326E-2,0.00000,0.831770E-3,0.00000,0.657726E-3,0.431880E-2,0.109552E-2,0.446161E-3
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.00000,0.00000,0.184454E-1,0.00000,0.102510E-1,0.00000,0.100588E-1,0.411510E-1,0.930240E-2,0.464934E-2
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.928903E-3,0.912927E-3,0.123748E-2,0.00000,0.243898E-3,0.00000,0.118512E-3,0.264815E-2,0.00000,0.00000
0.00000,0.664944E-3,0.104944E-2,0.807779E-3,0.00000,0.244085E-3,0.00000,0.143232E-3,0.225518E-2,0.00000,0.00000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.00000,0.178030E-2,0.112843E-1,0.00000,0.00000,0.463528E-2,0.00000,0.441849E-2,0.163363E-1,0.00000,0.00000
0.00000,0.00000,0.146474E-2,0.395725E-2,0.00000,0.970694E-3,0.00000,0.840792E-3,0.380474E-2,0.870350E-6,0.137658E-2
0.00000,0.249484E-2,0.192636E-2,0.996991E-3,0.00000,0.941667E-3,0.00000,0.124749E-2,0.707591E-2,0.00000,0.00000
